x,y,z,r,g,b
0.041909,0.358358,0.730685,9,9,9
0.045410,0.357594,0.729127,12,9,10
0.048965,0.357340,0.728610,10,9,11
0.052552,0.357340,0.728610,10,10,10
0.056099,0.357086,0.728092,10,9,9
0.059726,0.357340,0.728610,9,9,10
0.063223,0.356833,0.727576,9,8,9
0.066758,0.356580,0.727060,9,9,9
0.070338,0.356580,0.727060,9,9,9
0.073970,0.356833,0.727576,11,9,9
0.077497,0.356580,0.727060,11,10,11
0.081134,0.356833,0.727576,10,8,10
0.084716,0.356833,0.727576,10,9,9
0.088298,0.356833,0.727576,10,10,9
0.092010,0.357340,0.728610,11,11,9
0.095734,0.357848,0.729646,12,9,9
0.099538,0.358613,0.731206,11,10,11
0.103212,0.358869,0.731728,10,10,9
0.107043,0.359639,0.733297,8,9,10
0.110812,0.360153,0.734347,11,10,10
0.114591,0.360670,0.735399,12,10,12
0.118212,0.360670,0.735399,11,10,12
0.121745,0.360411,0.734873,12,11,9
0.125363,0.360411,0.734873,12,10,11
0.128981,0.360411,0.734873,12,11,11
0.132694,0.360670,0.735399,11,10,9
0.136217,0.360411,0.734873,11,11,11
0.139735,0.360153,0.734347,13,11,11
0.143453,0.360411,0.734873,12,12,12
0.147282,0.360928,0.735927,12,12,13
0.151014,0.361188,0.736455,15,11,11
0.154639,0.361188,0.736455,16,13,10
0.158379,0.361447,0.736984,12,11,12
0.162007,0.361447,0.736984,15,14,12
0.165755,0.361707,0.737514,17,14,10
0.169630,0.362228,0.738576,19,16,18
0.173141,0.361967,0.738045,22,19,17
0.177157,0.362750,0.739641,22,21,20
0.181060,0.363274,0.740709,30,26,27
0.185779,0.365384,0.745013,39,36,36
0.190554,0.367520,0.749366,48,46,46
0.194956,0.368867,0.752113,58,57,50
0.198804,0.369137,0.752665,62,60,59
0.202361,0.368867,0.752113,71,65,60
0.204565,0.366182,0.746639,71,67,63
0.207185,0.364326,0.742855,71,69,59
0.209930,0.362750,0.739641,68,64,60
0.213726,0.363012,0.740175,63,59,59
0.217841,0.363799,0.741780,57,59,56
0.220855,0.362750,0.739641,68,64,63
0.223690,0.361447,0.736984,59,59,54
0.226829,0.360670,0.735399,64,63,58
0.230120,0.360153,0.734347,63,63,62
0.233401,0.359639,0.733297,66,63,67
0.237011,0.359639,0.733297,66,64,66
0.240794,0.359896,0.733821,65,63,66
0.244406,0.359896,0.733821,68,62,61
0.249447,0.361967,0.738045,64,61,62
0.253628,0.362750,0.739641,62,64,63
0.258387,0.364326,0.742855,63,62,64
0.262615,0.365119,0.744472,61,61,59
0.266861,0.365916,0.746096,57,59,64
0.269945,0.365119,0.744472,58,60,59
0.273610,0.365119,0.744472,59,60,58
0.277075,0.364854,0.743932,54,54,55
0.280128,0.364062,0.742317,58,58,59
0.283577,0.363799,0.741780,54,56,57
0.286607,0.363012,0.740175,52,52,59
0.289833,0.362489,0.739108,51,54,55
0.293896,0.363012,0.740175,52,53,55
0.298833,0.364590,0.743393,51,49,55
0.302932,0.365119,0.744472,50,48,45
0.306153,0.364590,0.743393,48,51,50
0.309365,0.364062,0.742317,48,50,49
0.312567,0.363536,0.741244,48,46,50
0.315533,0.362750,0.739641,49,47,52
0.318485,0.361967,0.738045,46,46,46
0.322815,0.362750,0.739641,44,43,48
0.326928,0.363274,0.740709,42,43,41
0.330337,0.363012,0.740175,44,46,48
0.334222,0.363274,0.740709,49,46,47
0.338602,0.364062,0.742317,43,43,47
0.342753,0.364590,0.743393,39,42,44
0.346664,0.364854,0.743932,41,41,47
0.350072,0.364590,0.743393,39,41,39
0.353476,0.364326,0.742855,40,40,39
0.357133,0.364326,0.742855,40,41,42
0.360269,0.363799,0.741780,38,41,43
0.362610,0.362489,0.739108,42,41,44
0.364934,0.361188,0.736455,42,39,46
0.366717,0.359382,0.732773,41,43,42
0.368483,0.357594,0.729127,31,28,33
0.370230,0.355823,0.725518,22,28,26
0.374597,0.356580,0.727060,21,24,30
0.378176,0.356580,0.727060,14,15,21
0.382027,0.356833,0.727576,12,9,15
0.386157,0.357340,0.728610,19,18,20
0.390021,0.357594,0.729127,35,32,29
0.393890,0.357848,0.729646,35,34,34
0.397765,0.358103,0.730165,35,35,32
0.400221,0.357086,0.728092,36,38,41
0.402948,0.356327,0.726546,36,40,37
0.406237,0.356075,0.726031,37,37,38
0.409811,0.356075,0.726031,37,39,39
0.413386,0.356075,0.726031,36,38,36
0.416665,0.355823,0.725518,34,37,36
0.419644,0.355321,0.724493,35,34,35
0.422912,0.355070,0.723982,33,36,36
0.425875,0.354570,0.722961,35,35,37
0.429132,0.354320,0.722452,33,34,34
0.432080,0.353822,0.721436,30,34,35
0.435020,0.353325,0.720423,36,36,33
0.438259,0.353077,0.719917,34,35,33
0.440876,0.352335,0.718405,35,32,33
0.443791,0.351842,0.717400,33,34,38
0.446386,0.351106,0.715898,33,35,34
0.449284,0.350616,0.714901,33,32,36
0.452173,0.350128,0.713906,34,33,37
0.455688,0.350128,0.713906,35,35,36
0.458246,0.349399,0.712418,29,31,31
0.459838,0.347949,0.709462,34,33,33
0.460148,0.345559,0.704589,32,34,33
0.462347,0.344613,0.702659,31,34,37
0.465169,0.344141,0.701698,33,31,34
-1.667735,0.876937,1.770289,5,3,1
-1.666207,0.880737,1.777959,6,4,5
-1.660331,0.882266,1.781046,8,7,6
-1.652998,0.883032,1.782593,8,7,7
-1.652838,0.887659,1.791934,5,4,4
-1.646892,0.889213,1.795070,6,5,6
-1.640926,0.890771,1.798216,6,6,5
-1.632073,0.890771,1.798216,6,6,3
-1.624643,0.891553,1.799793,6,4,6
-1.621472,0.894692,1.806131,8,6,3
-1.615424,0.896270,1.809316,5,5,6
-1.603688,0.894692,1.806131,7,5,4
-1.589200,0.891553,1.799793,7,4,3
-1.578954,0.890771,1.798216,6,4,6
-1.565983,0.888435,1.793500,5,5,5
-1.550377,0.884569,1.785696,8,5,5
-1.538907,0.883032,1.782593,7,5,7
-1.527477,0.881500,1.779501,8,5,5
-1.520034,0.882266,1.781046,8,5,4
-1.517853,0.886112,1.788810,7,6,6
-1.513004,0.888435,1.793500,8,6,5
-1.506808,0.889991,1.796641,6,6,5
-1.499276,0.890771,1.798216,6,6,5
-1.490423,0.890771,1.798216,6,6,3
-1.481569,0.890771,1.798216,8,6,6
-1.471427,0.889991,1.796641,8,6,5
-1.465147,0.891553,1.799793,8,7,6
-1.456287,0.891553,1.799793,8,6,5
-1.451245,0.893905,1.804542,8,6,5
-1.436045,0.889991,1.796641,7,4,3
-1.423461,0.887659,1.791934,5,5,3
-1.410942,0.885340,1.787251,6,7,6
-1.400922,0.884569,1.785696,7,4,5
-1.390920,0.883800,1.784143,8,6,6
-1.380935,0.883032,1.782593,7,6,6
-1.370968,0.882266,1.781046,8,6,5
-1.358661,0.879974,1.776420,8,7,5
-1.347582,0.878453,1.773349,9,6,5
-1.337695,0.877694,1.771817,8,6,5
-1.327825,0.876937,1.770289,6,7,6
-1.319110,0.876937,1.770289,6,4,4
-1.305887,0.873921,1.764200,7,4,5
-1.297202,0.873921,1.764200,7,5,4
-1.287409,0.873170,1.762684,5,6,6
-1.283140,0.876181,1.768763,6,5,5
-1.274432,0.876181,1.768763,7,5,6
-1.261374,0.873170,1.762684,4,4,5
-1.249476,0.870926,1.758153,8,6,5
-1.237638,0.868692,1.753645,10,8,7
-1.222734,0.864260,1.744698,8,8,7
-1.202893,0.856251,1.728530,9,8,8
-1.204531,0.863526,1.743215,10,8,6
-1.202076,0.867950,1.752147,9,8,8
-1.191415,0.866471,1.749160,9,9,10
-1.182804,0.866471,1.749160,10,7,6
-1.176197,0.867950,1.752147,9,6,5
-1.166575,0.867210,1.750652,8,4,5
-1.177037,0.881500,1.779501,6,5,6
-1.163232,0.877694,1.771817,6,6,6
-1.152519,0.876181,1.768763,7,5,7
-1.166948,0.893905,1.804542,7,6,9
-1.121566,0.865733,1.747670,10,11,10
-1.065756,0.829013,1.673544,12,10,10
-1.036384,0.812446,1.640100,13,10,13
-1.032435,0.815706,1.646681,12,12,12
-0.994788,0.792182,1.599193,14,11,12
-1.004930,0.806643,1.628385,15,10,12
-1.012176,0.818993,1.653315,16,16,19
-0.413161,0.348311,0.703141,226,225,242
-0.412526,0.350714,0.707993,221,229,239
-0.410457,0.351929,0.710445,235,236,240
-0.408374,0.353152,0.712913,239,243,249
-0.404302,0.352661,0.711924,238,240,254
-0.400519,0.352417,0.711430,237,241,247
-0.396741,0.352173,0.710937,238,229,247
-0.393787,0.352661,0.711924,221,223,237
-0.390553,0.352906,0.712418,210,219,237
-0.387045,0.352906,0.712418,217,227,233
-0.382740,0.352173,0.710937,224,229,239
-0.378978,0.351929,0.710445,217,225,234
-0.375220,0.351685,0.709953,218,225,251
-0.371468,0.351442,0.709462,214,221,227
-0.368485,0.351929,0.710445,212,221,227
-0.365747,0.352661,0.711924,206,214,222
-0.362242,0.352661,0.711924,214,214,225
-0.359235,0.353152,0.712913,209,214,227
-0.355973,0.353397,0.713409,204,212,229
-0.352706,0.353643,0.713906,213,212,229
-0.349191,0.353643,0.713906,206,208,221
-0.346158,0.354136,0.714901,203,201,216
-0.342877,0.354383,0.715399,204,207,220
-0.339355,0.354383,0.715399,205,210,218
-0.335365,0.353889,0.714403,206,209,223
-0.332311,0.354383,0.715399,200,204,220
-0.328789,0.354383,0.715399,195,197,219
-0.325267,0.354383,0.715399,192,195,216
-0.322194,0.354878,0.716398,194,201,214
-0.318890,0.355126,0.716899,198,204,213
-0.315581,0.355374,0.717400,195,203,213
-0.311831,0.355126,0.716899,197,196,217
-0.308086,0.354878,0.716398,189,193,220
-0.304559,0.354878,0.716398,192,197,220
-0.301032,0.354878,0.716398,203,202,216
-0.297921,0.355374,0.717400,198,205,220
-0.294389,0.355374,0.717400,195,202,214
-0.291061,0.355623,0.717902,195,196,214
-0.287727,0.355872,0.718405,179,189,207
-0.284789,0.356621,0.719917,184,187,203
-0.281442,0.356872,0.720423,183,195,219
-0.277895,0.356872,0.720423,194,201,224
-0.274541,0.357122,0.720929,207,206,228
-0.271182,0.357373,0.721436,188,201,223
-0.267819,0.357625,0.721944,185,193,212
-0.264264,0.357625,0.721944,181,192,208
-0.260710,0.357625,0.721944,182,196,217
-0.257337,0.357877,0.722452,190,191,218
-0.253780,0.357877,0.722452,183,197,221
-0.249871,0.357373,0.721436,189,199,223
-0.245974,0.356872,0.720423,176,188,212
-0.242257,0.356621,0.719917,176,184,204
-0.238545,0.356371,0.719413,176,179,206
-0.234510,0.355623,0.717902,170,177,211
-0.231299,0.356121,0.718908,166,179,198
-0.228079,0.356621,0.719917,165,177,206
-0.224535,0.356621,0.719917,160,169,195
-0.221457,0.357373,0.721436,170,175,202
-0.218058,0.357625,0.721944,170,178,206
-0.214806,0.358129,0.722961,173,183,206
-0.211247,0.358129,0.722961,165,180,206
-0.207541,0.357877,0.722452,170,174,204
-0.203984,0.357877,0.722452,163,173,197
-0.200569,0.358129,0.722961,167,174,193
-0.196871,0.357877,0.722452,168,181,204
-0.193178,0.357625,0.721944,167,180,208
-0.189224,0.356872,0.720423,165,174,202
-0.185677,0.356872,0.720423,160,171,197
-0.182130,0.356872,0.720423,156,165,193
-0.178584,0.356872,0.720423,151,157,180
-0.175037,0.356872,0.720423,152,159,172
-0.171249,0.356371,0.719413,158,170,186
-0.167473,0.355872,0.718405,163,170,197
-0.163706,0.355374,0.717400,159,176,200
-0.160174,0.355374,0.717400,162,172,202
-0.156752,0.355623,0.717902,158,165,191
-0.153540,0.356371,0.719413,151,159,181
-0.150420,0.357373,0.721436,144,151,163
-0.147075,0.357877,0.722452,144,158,175
-0.143619,0.358129,0.722961,153,161,182
-0.140060,0.358129,0.722961,148,158,188
-0.136501,0.358129,0.722961,142,157,180
-0.132941,0.358129,0.722961,147,153,175
-0.129565,0.358634,0.723982,137,146,159
-0.126089,0.358888,0.724493,134,137,155
-0.122522,0.358888,0.724493,141,147,167
-0.118955,0.358888,0.724493,145,150,171
-0.115307,0.358634,0.723982,151,154,181
-0.111585,0.358129,0.722961,151,156,175
-0.107874,0.357625,0.721944,148,149,173
-0.104320,0.357625,0.721944,142,142,157
-0.100624,0.357122,0.720929,140,138,148
-0.096802,0.356121,0.718908,144,149,167
-0.093132,0.355623,0.717902,146,151,174
-0.089473,0.355126,0.716899,143,149,170
-0.085943,0.355126,0.716899,139,146,165
-0.082587,0.355872,0.718405,143,146,165
-0.079216,0.356621,0.719917,133,136,144
-0.075725,0.356872,0.720423,120,119,128
-0.072178,0.356872,0.720423,126,128,142
-0.068728,0.357373,0.721436,111,114,134
-0.065360,0.358382,0.723471,97,97,111
-0.062017,0.359650,0.726031,78,83,92
-0.058608,0.360671,0.728092,63,68,77
-0.055102,0.361183,0.729127,52,52,58
-0.051549,0.361440,0.729646,45,47,53
-0.047957,0.361440,0.729646,49,52,56
-0.044333,0.361183,0.729127,40,46,49
-0.040714,0.360927,0.728610,38,41,40
-0.037180,0.361440,0.729646,35,34,36
-0.033635,0.361955,0.730685,33,34,36
-0.030038,0.361955,0.730685,28,27,28
-0.026403,0.361440,0.729646,27,25,24
-0.022811,0.361440,0.729646,27,26,25
-0.019205,0.361183,0.729127,23,22,22
-0.015615,0.361183,0.729127,21,20,20
-0.012025,0.361183,0.729127,19,19,19
-0.008442,0.361440,0.729646,18,18,19
-0.004850,0.361440,0.729646,14,15,12
-0.001259,0.361955,0.730685,16,15,14
0.002335,0.361440,0.729646,14,14,14
0.005927,0.361440,0.729646,11,11,7
0.009513,0.361183,0.729127,10,11,10
0.013112,0.361440,0.729646,12,10,10
0.016692,0.361183,0.729127,11,9,11
0.020282,0.361183,0.729127,11,9,10
0.023855,0.360927,0.728610,11,10,9
0.027442,0.360927,0.728610,9,10,9
0.030963,0.360159,0.727060,11,9,6
0.034542,0.360159,0.727060,9,9,10
0.038068,0.359650,0.726031,10,9,9
0.041613,0.359395,0.725518,11,8,7
0.045121,0.358888,0.724493,12,8,10
0.048619,0.358382,0.723471,10,11,9
0.052181,0.358382,0.723471,9,9,9
0.055743,0.358382,0.723471,11,9,10
0.059305,0.358382,0.723471,11,9,8
0.062822,0.358129,0.722961,12,10,9
0.066335,0.357877,0.722452,12,11,9
0.069892,0.357877,0.722452,10,10,10
0.073500,0.358129,0.722961,11,10,9
0.077060,0.358129,0.722961,9,9,8
0.080676,0.358382,0.723471,13,9,10
0.084238,0.358382,0.723471,12,11,11
0.087862,0.358634,0.723982,12,10,10
0.091491,0.358888,0.724493,13,10,11
0.095192,0.359395,0.725518,9,10,10
0.098904,0.359904,0.726546,13,10,9
0.102626,0.360415,0.727576,11,10,10
0.106359,0.360927,0.728610,11,11,10
0.110181,0.361698,0.730165,11,10,8
0.113857,0.361955,0.730685,11,10,7
0.117454,0.361955,0.730685,11,10,10
0.120965,0.361698,0.730165,12,11,6
0.124560,0.361698,0.730165,10,8,8
0.128155,0.361698,0.730165,11,9,11
0.131562,0.361183,0.729127,11,11,12
0.135152,0.361183,0.729127,12,12,11
0.138742,0.361183,0.729127,13,12,12
0.142230,0.360927,0.728610,14,12,10
0.146025,0.361440,0.729646,14,11,10
0.149830,0.361955,0.730685,10,11,10
0.153428,0.361955,0.730685,13,12,11
0.156913,0.361698,0.730165,15,12,10
0.160508,0.361698,0.730165,14,14,14
0.164220,0.361955,0.730685,17,16,15
0.167937,0.362213,0.731206,20,18,16
0.171659,0.362472,0.731728,18,16,17
0.175637,0.363249,0.733297,18,17,17
0.179248,0.363249,0.733297,29,28,32
0.183646,0.364813,0.736455,39,39,36
0.188081,0.366392,0.739641,53,51,51
0.192556,0.367983,0.742855,59,58,55
0.196355,0.368250,0.743393,66,60,55
0.200015,0.368250,0.743393,45,41,46
0.201630,0.364552,0.735927,42,38,43
0.203936,0.362213,0.731206,62,60,58
0.206799,0.360927,0.728610,64,62,61
0.210686,0.361440,0.729646,61,60,59
0.215350,0.363249,0.733297,65,62,59
0.218492,0.362472,0.731728,64,60,61
0.221462,0.361440,0.729646,41,37,47
0.224257,0.360159,0.727060,45,43,47
0.227675,0.359904,0.726546,61,61,64
0.230925,0.359395,0.725518,61,61,63
0.234497,0.359395,0.725518,66,64,66
0.238069,0.359395,0.725518,61,63,64
0.241641,0.359395,0.725518,62,60,60
0.246608,0.361440,0.729646,41,38,45
0.250914,0.362472,0.731728,44,43,50
0.255611,0.364029,0.734873,61,61,60
0.260348,0.365601,0.738045,60,61,58
0.264552,0.366392,0.739641,59,57,57
0.267807,0.365864,0.738576,54,58,62
0.271248,0.365601,0.738045,56,55,55
0.274290,0.364813,0.736455,36,35,44
0.277318,0.364029,0.734873,42,45,50
0.280735,0.363769,0.734347,58,56,56
0.283539,0.362730,0.732250,53,54,53
0.286735,0.362213,0.731206,51,52,55
0.290957,0.362989,0.732773,53,51,54
0.295408,0.364029,0.734873,49,48,48
0.299455,0.364552,0.735927,29,30,39
0.302861,0.364290,0.735399,39,42,47
0.306262,0.364029,0.734873,50,49,51
0.309216,0.363249,0.733297,46,47,50
0.312157,0.362472,0.731728,45,47,49
0.314637,0.361183,0.729127,47,47,49
0.318907,0.361955,0.730685,38,44,44
0.323195,0.362730,0.732250,26,28,36
0.326567,0.362472,0.731728,40,40,43
0.330405,0.362730,0.732250,43,45,47
0.334727,0.363509,0.733821,39,42,46
0.339067,0.364290,0.735399,41,43,45
0.343180,0.364813,0.736455,40,41,43
0.346805,0.364813,0.736455,37,37,39
0.349678,0.364029,0.734873,26,27,32
0.353296,0.364029,0.734873,36,37,42
0.356149,0.363249,0.733297,39,38,37
0.357968,0.361440,0.729646,37,39,42
0.360024,0.359904,0.726546,41,41,43
0.361807,0.358129,0.722961,41,43,46
0.363318,0.356121,0.718908,31,29,32
0.365577,0.354878,0.716398,25,28,36
0.369620,0.355374,0.717400,40,39,33
0.373152,0.355374,0.717400,34,37,34
0.376158,0.354878,0.716398,27,28,28
0.379950,0.355126,0.716899,13,15,21
0.384285,0.355872,0.718405,12,9,14
0.388638,0.356621,0.719917,20,14,18
0.392183,0.356621,0.719917,23,22,27
0.394619,0.355623,0.717902,33,37,37
0.397597,0.355126,0.716899,37,37,41
0.401127,0.355126,0.716899,38,37,39
0.404939,0.355374,0.717400,35,35,38
0.408471,0.355374,0.717400,35,37,35
0.411715,0.355126,0.716899,29,30,31
0.414955,0.354878,0.716398,27,28,32
0.417607,0.354136,0.714901,39,37,37
0.420541,0.353643,0.713906,34,36,40
0.423760,0.353397,0.713409,33,34,38
0.426976,0.353152,0.712913,33,35,36
0.429888,0.352661,0.711924,35,35,34
0.433093,0.352417,0.711430,25,26,29
0.435388,0.351442,0.709462,26,28,33
0.438274,0.350956,0.708482,36,33,33
0.440545,0.349990,0.706531,33,31,37
0.443718,0.349749,0.706044,31,32,36
0.446273,0.349028,0.704589,31,31,34
0.449742,0.349028,0.704589,32,32,36
0.451969,0.348072,0.702659,29,26,33
0.453255,0.346411,0.699306,27,30,32
0.453913,0.344299,0.695042,37,35,36
0.456099,0.343368,0.693164,33,32,33
0.459201,0.343136,0.692696,32,35,35
-1.670618,0.887184,1.773349,6,4,3
-1.667652,0.890261,1.779501,8,6,5
-1.663219,0.892584,1.784143,8,8,6
-1.661660,0.896482,1.791934,6,5,5
-1.660087,0.900414,1.799793,5,4,5
-1.654128,0.901996,1.802957,8,5,3
-1.645252,0.901996,1.802957,6,5,3
-1.632073,0.899624,1.798216,5,5,4
-1.623219,0.899624,1.798216,8,6,3
-1.617201,0.901204,1.801373,6,5,7
-1.611161,0.902789,1.804542,6,5,6
-1.599464,0.901204,1.801373,6,5,3
-1.585029,0.898050,1.795070,7,5,6
-1.573438,0.896482,1.791934,7,5,5
-1.560527,0.894139,1.787251,8,5,4
-1.544999,0.890261,1.779501,6,5,4
-1.533578,0.888720,1.776420,7,4,4
-1.524832,0.888720,1.776420,8,6,6
-1.517400,0.889490,1.777959,6,6,6
-1.512578,0.891808,1.782593,9,6,6
-1.509047,0.894919,1.788810,7,6,5
-1.504174,0.897265,1.793500,8,6,5
-1.497963,0.898837,1.796641,7,6,5
-1.490423,0.899624,1.798216,8,6,6
-1.480272,0.898837,1.796641,8,6,6
-1.470140,0.898050,1.795070,8,5,6
-1.461302,0.898050,1.795070,8,6,7
-1.451195,0.897265,1.793500,6,5,6
-1.442365,0.897265,1.793500,6,5,3
-1.428540,0.894139,1.787251,6,5,5
-1.413584,0.890261,1.779501,8,4,5
-1.401177,0.887951,1.774883,6,6,6
-1.388835,0.885653,1.770289,9,6,3
-1.377742,0.884127,1.767239,9,6,8
-1.370221,0.884889,1.768763,8,6,6
-1.360340,0.884127,1.767239,7,7,6
-1.346999,0.881091,1.761171,7,7,4
-1.336035,0.879581,1.758153,8,7,7
-1.327379,0.879581,1.758153,9,7,6
-1.316467,0.878077,1.755145,6,6,5
-1.308946,0.878828,1.756648,4,4,3
-1.299185,0.878077,1.755145,5,5,5
-1.292755,0.879581,1.758153,5,4,5
-1.283000,0.878828,1.756648,6,5,5
-1.276537,0.880336,1.759661,7,5,3
-1.266788,0.879581,1.758153,6,3,5
-1.253834,0.876577,1.752147,5,4,4
-1.238860,0.872108,1.743215,8,5,6
-1.233422,0.874337,1.747670,10,8,10
-1.222734,0.872850,1.744698,8,9,8
-1.210029,0.869891,1.738784,10,8,9
-1.212774,0.878077,1.755145,8,9,6
-1.217674,0.887951,1.774883,8,9,7
-1.206848,0.886418,1.771817,9,6,6
-1.200198,0.887951,1.774883,6,6,5
-1.192491,0.888720,1.776420,7,5,5
-1.170570,0.878828,1.756648,8,5,5
-1.162917,0.879581,1.758153,6,6,5
-1.139613,0.868419,1.735842,8,4,5
-1.132984,0.869891,1.738784,7,5,5
-1.121572,0.867685,1.734374,10,8,7
-1.093620,0.852551,1.704123,11,9,9
-1.054574,0.828468,1.655984,10,8,8
-1.034729,0.819211,1.637482,15,12,9
-1.039107,0.829137,1.657322,14,12,13
-1.017793,0.818558,1.636176,17,12,16
-0.406910,0.349378,0.698354,243,244,255
-0.404574,0.350332,0.700261,248,246,255
-0.400306,0.349616,0.698830,243,253,255
-0.397136,0.349854,0.699306,235,246,253
-0.393693,0.349854,0.699306,232,237,252
-0.390250,0.349854,0.699306,229,228,232
-0.387336,0.350332,0.700261,222,231,239
-0.384150,0.350571,0.700739,231,233,245
-0.380700,0.350571,0.700739,225,223,237
-0.376993,0.350332,0.700261,219,223,242
-0.373545,0.350332,0.700261,229,231,240
-0.370350,0.350571,0.700739,224,223,233
-0.366901,0.350571,0.700739,206,200,209
-0.363948,0.351050,0.701698,213,211,221
-0.360987,0.351531,0.702659,207,211,224
-0.357528,0.351531,0.702659,224,222,235
-0.354311,0.351772,0.703141,223,227,238
-0.350849,0.351772,0.703141,227,225,238
-0.347864,0.352255,0.704106,215,213,212
-0.344398,0.352255,0.704106,197,195,202
-0.341165,0.352497,0.704589,203,201,218
-0.337929,0.352739,0.705074,202,212,229
-0.334687,0.352982,0.705559,203,205,219
-0.330986,0.352739,0.705074,197,201,217
-0.327740,0.352982,0.705559,195,199,222
-0.324266,0.352982,0.705559,189,188,198
-0.321013,0.353225,0.706044,173,168,172
-0.317975,0.353712,0.707017,196,200,211
-0.314494,0.353712,0.707017,192,196,217
-0.310585,0.353225,0.706044,190,192,210
-0.307109,0.353225,0.706044,192,196,219
-0.304261,0.353956,0.707505,189,195,211
-0.300571,0.353712,0.707017,187,187,191
-0.297295,0.353956,0.707505,171,156,169
-0.294217,0.354445,0.708482,174,176,190
-0.290930,0.354690,0.708972,183,193,211
-0.287639,0.354935,0.709462,184,188,206
-0.284146,0.354935,0.709462,183,187,206
-0.280847,0.355180,0.709953,183,190,204
-0.277352,0.355180,0.709953,173,178,187
-0.274046,0.355426,0.710445,148,137,159
-0.270924,0.355919,0.711430,170,166,182
-0.267607,0.356166,0.711924,187,194,212
-0.264102,0.356166,0.711924,188,189,212
-0.260597,0.356166,0.711924,183,188,213
-0.257092,0.356166,0.711924,183,189,205
-0.253587,0.356166,0.711924,178,185,200
-0.250255,0.356414,0.712418,150,143,168
-0.246748,0.356414,0.712418,168,157,178
-0.243072,0.356166,0.711924,179,191,212
-0.239401,0.355919,0.711430,169,180,213
-0.235571,0.355426,0.710445,172,173,202
-0.231592,0.354690,0.708972,168,176,198
-0.228102,0.354690,0.708972,159,169,186
-0.224767,0.354935,0.709462,118,113,143
-0.221580,0.355426,0.710445,125,124,148
-0.218385,0.355919,0.711430,170,174,196
-0.215181,0.356414,0.712418,166,178,205
-0.211968,0.356909,0.713409,172,181,207
-0.208311,0.356661,0.712913,166,175,203
-0.204801,0.356661,0.712913,164,176,193
-0.201151,0.356414,0.712418,124,120,151
-0.197644,0.356414,0.712418,117,111,144
-0.193867,0.355919,0.711430,172,181,207
